round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,4049.460205078125,45.346073150634766,5809.329928710938,52.32511,leakyrelu,32,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7947.890625,60.02858352661133,7543.805184082032,57.87837,leakyrelu,32,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4132.89794921875,47.15792465209961,5956.97059375,53.528187,leakyrelu,32,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4858.1025390625,50.51013946533203,7225.42184765625,57.68062,leakyrelu,32,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5105.61767578125,49.85967254638672,6370.753113769531,54.824825,leakyrelu,32,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5223.3515625,50.1746940612793,6934.892043457031,57.17346,leakyrelu,32,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5263.453125,53.02705001831055,6391.236576660156,54.91935,leakyrelu,32,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5970.91796875,53.13161849975586,6926.662751953125,56.69804,leakyrelu,32,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5560.29345703125,52.0081672668457,6509.987609375,55.364025,leakyrelu,64,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6127.701171875,53.362918853759766,9591.775052734374,61.39656,leakyrelu,64,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5864.3798828125,51.4306526184082,6687.32990234375,55.479538,leakyrelu,64,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5583.2802734375,50.536991119384766,8723.9780859375,61.125866,leakyrelu,64,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5158.09130859375,49.18446350097656,6392.679418945312,54.801884,leakyrelu,64,0.5,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5654.1279296875,51.40793228149414,8718.2899375,60.90094,leakyrelu,64,0.5,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5819.0419921875,55.827178955078125,6661.071043945312,56.180164,leakyrelu,64,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6033.8193359375,56.70859146118164,9111.063341796875,60.622868,leakyrelu,64,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6490.201171875,61.93834686279297,7019.081681640625,67.46194,relu,32,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
