round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5241.72314453125,49.18851852416992,5977.306441894531,53.23367,leakyrelu,32,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5830.52587890625,52.076271057128906,7373.379811035156,58.357487,leakyrelu,32,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4609.72607421875,43.298336029052734,6051.426509765625,52.527298,leakyrelu,32,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5504.544921875,53.829288482666016,7374.678506347656,58.450962,leakyrelu,32,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4632.5,50.06382751464844,6574.227640625,56.233166,leakyrelu,64,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5489.060546875,52.01389694213867,9034.934947265625,61.351753,leakyrelu,64,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8415.701171875,58.457462310791016,6722.99108984375,55.699387,leakyrelu,64,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5830.31103515625,55.66465759277344,9114.872103515625,62.017246,leakyrelu,64,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5182.40087890625,45.300296783447266,6063.520242675781,53.520336,relu,32,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5251.3662109375,50.824588775634766,7157.414654785156,56.449364,relu,32,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5370.78125,47.80488204956055,6091.9454013671875,54.039745,relu,32,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6628.22216796875,52.02104949951172,6721.762986816406,55.43784,relu,32,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5227.4482421875,50.096405029296875,5973.969287109375,52.400482,relu,64,0.25,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5448.8798828125,49.07649230957031,8262.766478515625,55.963585,relu,64,0.25,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4873.841796875,49.401329040527344,6349.404235351562,56.44439,relu,64,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4672.072265625,46.941341400146484,9038.411884765625,56.055244,relu,64,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
