round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5987.24951171875,55.48005294799805,7417.634182617187,58.097958,leakyrelu,32,0.25,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4977.748046875,50.776092529296875,15708.730585449219,71.07061,leakyrelu,32,0.25,1,1024,4,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4757.86328125,47.808528900146484,6151.46218359375,54.245266,leakyrelu,32,0.25,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5135.83984375,49.942691802978516,7204.147756835938,58.30524,leakyrelu,32,0.25,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5693.96484375,50.771976470947266,21555.7665,77.95997,leakyrelu,32,0.25,1,2048,0,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7107.6181640625,53.49687576293945,5922.253126464844,52.780468,leakyrelu,32,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4836.515625,51.110687255859375,7432.726333007812,58.680992,leakyrelu,32,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5138.873046875,53.74797439575195,18015.324293945312,73.38352,leakyrelu,32,0.25,1,2048,1,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5832.681640625,63.65107345581055,6089.225721679688,53.99754,leakyrelu,32,0.25,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4760.046875,48.138118743896484,7394.251736816406,56.815083,leakyrelu,32,0.25,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5462.81640625,50.950931549072266,18786.63887451172,76.04892,leakyrelu,32,0.25,1,2048,2,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4849.46484375,44.456321716308594,6037.836005371094,53.991615,leakyrelu,32,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5226.6328125,50.734291076660156,7211.939432128906,58.54643,leakyrelu,32,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5335.7138671875,52.07136154174805,16962.341743164063,74.773705,leakyrelu,32,0.25,1,2048,3,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4595.4541015625,46.46464538574219,6243.981966796875,54.08339,leakyrelu,32,0.25,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4618.35546875,46.7121467590332,7343.7472978515625,57.18681,leakyrelu,32,0.25,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7950.57421875,58.394527435302734,17919.981822265625,72.58882,leakyrelu,32,0.25,1,2048,4,0.1,4,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5653.61865234375,50.825286865234375,6448.69654296875,55.07506,leakyrelu,32,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5557.3271484375,47.685848236083984,7371.250765136719,58.201267,leakyrelu,32,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
