round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5590.39794921875,49.68099594116211,6293.693604980469,55.200123,leakyrelu,32,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5561.5341796875,50.513824462890625,7522.97608984375,58.630085,leakyrelu,32,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5108.06640625,52.970672607421875,6225.755992675781,54.726368,leakyrelu,32,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7323.96923828125,60.66893768310547,7589.012828613281,58.39246,leakyrelu,32,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6787.494140625,48.95634078979492,6109.303186035157,53.45491,leakyrelu,32,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5340.08935546875,57.01560592651367,7517.88762109375,59.26498,leakyrelu,32,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5178.0556640625,50.97327423095703,6273.864686035156,54.773434,leakyrelu,32,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5316.3974609375,49.81929397583008,7400.363067382813,57.945084,leakyrelu,32,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5264.3916015625,51.09144592285156,6550.466814453125,54.152817,leakyrelu,64,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5509.79736328125,54.6436653137207,9311.09830859375,61.352177,leakyrelu,64,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4906.12890625,48.83613967895508,6352.585580078125,55.35612,leakyrelu,64,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7116.73828125,59.65773391723633,9710.495801757812,61.5264,leakyrelu,64,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8457.873046875,58.28737258911133,6370.698375,53.498505,leakyrelu,64,0.5,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5389.955078125,51.915889739990234,9170.315572265625,61.392803,leakyrelu,64,0.5,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6417.87939453125,56.21919250488281,6612.09853125,55.31065,leakyrelu,64,0.5,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5435.28759765625,51.878379821777344,9012.833169921874,61.828953,leakyrelu,64,0.5,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
