round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5398.88134765625,46.903018951416016,6207.411522949219,54.471367,leakyrelu,32,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5256.1171875,51.205833435058594,8032.875951660156,58.928127,leakyrelu,32,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5060.162109375,46.14372634887695,6087.932655761719,52.93001,leakyrelu,32,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4952.5947265625,50.352874755859375,7398.859864746094,58.84906,leakyrelu,32,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5444.37255859375,53.47150421142578,6660.855791015625,56.1809,leakyrelu,64,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5636.75634765625,52.61495590209961,9207.159784179688,61.31374,leakyrelu,64,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5352.1611328125,49.06462860107422,6656.98183984375,56.04664,leakyrelu,64,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5870.37353515625,59.21913146972656,9329.67569921875,61.339146,leakyrelu,64,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5242.70849609375,51.369361877441406,6087.736199707031,54.407345,relu,32,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5928.29296875,49.505367279052734,7280.7406796875,55.979492,relu,32,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4873.5859375,51.94398498535156,5678.053079101563,51.255177,relu,32,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,21524.638671875,93.04735565185547,21567.1550078125,96.41767,relu,32,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4874.6474609375,51.551944732666016,6082.849036132812,53.748817,relu,64,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5070.12939453125,50.920162200927734,9689.604220703124,57.416935,relu,64,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5528.64501953125,53.756019592285156,6233.98602734375,53.84352,relu,64,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5178.32958984375,52.18994903564453,9046.6210078125,59.369984,relu,64,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
