round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5588.5849609375,52.004695892333984,6266.005555175781,54.778244,leakyrelu,32,0.25,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5325.59765625,51.0572624206543,7643.449173339844,58.80766,leakyrelu,32,0.25,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5487.263671875,53.412681579589844,41444.096518066406,99.815056,leakyrelu,32,0.25,1,1024,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6712.5322265625,54.466793060302734,6366.3366865234375,54.95847,leakyrelu,32,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6091.5869140625,54.662113189697266,7914.736212890625,58.399464,leakyrelu,32,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5547.060546875,52.15251159667969,30119.29307470703,84.17255,leakyrelu,32,0.25,1,1024,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4705.7041015625,46.84928894042969,6047.034568359375,52.6868,leakyrelu,32,0.25,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4700.95849609375,50.851924896240234,7481.040412109375,58.40237,leakyrelu,32,0.25,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5405.61328125,55.43593215942383,34431.390440429685,90.85311,leakyrelu,32,0.25,1,1024,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6027.4375,52.53828430175781,6339.7593315429685,55.061535,leakyrelu,32,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6180.630859375,52.92149353027344,7100.009220703125,57.66236,leakyrelu,32,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7269.14453125,63.23221969604492,30621.45236767578,86.05222,leakyrelu,32,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6191.3017578125,51.57034683227539,6254.9342387695315,55.248196,leakyrelu,32,0.25,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6672.7265625,52.69486999511719,7394.58668359375,58.892887,leakyrelu,32,0.25,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5620.92431640625,50.23273849487305,31783.586831054687,91.92903,leakyrelu,32,0.25,1,1024,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4928.21142578125,46.759552001953125,6035.133218261719,53.01435,leakyrelu,32,0.25,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
