round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5212.041015625,56.27180862426758,5439.862664550781,50.05189,leakyrelu,32,0.25,1,1024,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4060.46044921875,41.61397933959961,6647.403095703125,55.200195,leakyrelu,32,0.25,1,1024,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6009.39453125,62.07806396484375,6076.980982421875,53.117416,leakyrelu,32,0.25,1,1024,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6343.7578125,59.476966857910156,6924.3181635742185,55.80655,leakyrelu,32,0.25,1,1024,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5265.953125,48.032447814941406,6033.5389721679685,53.661568,leakyrelu,32,0.25,1,1024,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6628.15380859375,54.5533332824707,7096.436596191406,55.37667,leakyrelu,32,0.25,1,1024,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5383.244140625,50.09379959106445,5671.502197753906,50.663067,leakyrelu,32,0.25,1,1024,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6768.775390625,53.042503356933594,6844.168787597656,55.184048,leakyrelu,32,0.25,1,1024,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4182.7900390625,45.48944854736328,5710.425983398438,51.534824,leakyrelu,32,0.25,1,1024,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5519.0361328125,47.66908264160156,6933.509678710938,55.095142,leakyrelu,32,0.25,1,1024,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5718.0400390625,51.275177001953125,6000.187889648438,53.32736,leakyrelu,32,0.25,1,2048,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5767.3408203125,51.97123718261719,6923.114705078125,55.53788,leakyrelu,32,0.25,1,2048,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6759.314453125,58.04305648803711,5863.888810058594,52.499817,leakyrelu,32,0.25,1,2048,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6954.212890625,52.05685043334961,6751.732762695313,55.058285,leakyrelu,32,0.25,1,2048,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6378.81640625,55.62281036376953,5744.265671386719,51.16614,leakyrelu,32,0.25,1,2048,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5893.1494140625,57.142086029052734,6863.206883789063,56.02494,leakyrelu,32,0.25,1,2048,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4368.27490234375,54.66922378540039,5914.953807128906,51.996674,leakyrelu,32,0.25,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4742.134765625,47.90513610839844,6510.4089594726565,55.041027,leakyrelu,32,0.25,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5357.0126953125,52.44176483154297,5811.135986328125,51.333015,leakyrelu,32,0.25,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7181.1240234375,65.38024139404297,6967.918586914063,55.718693,leakyrelu,32,0.25,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3776.206787109375,44.76051330566406,5630.793169433594,51.306904,leakyrelu,32,0.25,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6289.59228515625,51.68894958496094,7324.011659667969,56.070755,leakyrelu,32,0.25,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
