round_epochs,val_loss,val_mean_absolut_error,loss,mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,5763.88330078125,53.46921157836914,27649.00699560547,89.1997,leakyrelu,32,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5695.119140625,52.16249465942383,31082.65262792969,85.65051,leakyrelu,32,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5644.853515625,53.658103942871094,33164.916405273434,88.17483,leakyrelu,32,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6552.5029296875,56.807491302490234,30564.298061035155,84.48778,leakyrelu,32,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7635.0029296875,69.3569107055664,64790.9436875,107.50949,leakyrelu,64,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8074.86328125,68.75318145751953,77401.11339453125,115.84237,leakyrelu,64,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6693.31396484375,60.70778274536133,71909.7405234375,108.59751,leakyrelu,64,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11333.953125,82.25556182861328,75402.333578125,108.818695,leakyrelu,64,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,23089.84375,112.66312408447266,46759.9694921875,118.67544,relu,32,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6367.7158203125,55.46427917480469,60709.57358398438,70.62945,relu,32,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,23089.84375,112.66312408447266,34915.7158203125,116.95003,relu,32,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,13090.626953125,77.882568359375,30594.229998046874,82.47665,relu,32,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,10529.6796875,76.18266296386719,106450.33193164063,105.8317,relu,64,0.25,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7064.51318359375,70.66500091552734,107499.94948828124,93.42249,relu,64,0.25,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,5120.61669921875,52.3602180480957,103599.99216015625,81.40617,relu,64,0.5,1,1024,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11309.259765625,78.5669937133789,93929.40968945312,98.82504,relu,64,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
